build.rs	main	build.rs	set_git_revision_hash
crates/ignore/src/walk.rs	is_dir	crates/ignore/src/walk.rs	file_type
crates/ignore/src/walk.rs	is_dir	crates/ignore/src/walk.rs	is_dir
crates/ignore/src/walk.rs	is_stdin	crates/ignore/src/walk.rs	is_stdin
crates/ignore/src/walk.rs	is_symlink	crates/ignore/src/walk.rs	file_type
crates/ignore/src/walk.rs	metadata	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/walkdir-2.5.0/src/dent.rs	depth
crates/ignore/src/walk.rs	metadata	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/walkdir-2.5.0/src/dent.rs	metadata
crates/ignore/src/walk.rs	metadata	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/walkdir-2.5.0/src/dent.rs	path
crates/ignore/src/walk.rs	metadata	crates/ignore/src/lib.rs	Io
crates/ignore/src/walk.rs	metadata	crates/ignore/src/lib.rs	with_depth
crates/ignore/src/walk.rs	metadata	crates/ignore/src/lib.rs	with_path
crates/ignore/src/walk.rs	metadata	crates/ignore/src/walk.rs	metadata
crates/ignore/src/walk.rs	metadata	crates/ignore/src/walk.rs	metadata_internal
crates/ignore/src/walk.rs	metadata_internal	crates/ignore/src/lib.rs	Io
crates/ignore/src/walk.rs	metadata_internal	crates/ignore/src/lib.rs	with_depth
crates/ignore/src/walk.rs	metadata_internal	crates/ignore/src/lib.rs	with_path
crates/ignore/src/walk.rs	never_equal	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/same-file-1.0.6/src/lib.rs	ino
crates/ignore/src/walk.rs	never_equal	crates/ignore/src/walk.rs	ino
crates/ignore/src/walk.rs	new	crates/ignore/src/walk.rs	build
crates/ignore/src/walk.rs	new	crates/ignore/src/walk.rs	from_iter
crates/ignore/src/walk.rs	new	crates/ignore/src/walk.rs	new
crates/ignore/src/walk.rs	new_raw	crates/ignore/src/walk.rs	Raw
crates/ignore/src/walk.rs	new_walkdir	crates/ignore/src/walk.rs	Walkdir
crates/ignore/src/walk.rs	next	crates/ignore/src/dir.rs	add_child
crates/ignore/src/walk.rs	next	crates/ignore/src/dir.rs	add_child_with_entries
crates/ignore/src/walk.rs	next	crates/ignore/src/dir.rs	add_parents
crates/ignore/src/walk.rs	next	crates/ignore/src/dir.rs	parent
crates/ignore/src/walk.rs	next	crates/ignore/src/lib.rs	from_walkdir
crates/ignore/src/walk.rs	next	crates/ignore/src/walk.rs	Dir
crates/ignore/src/walk.rs	next	crates/ignore/src/walk.rs	File
crates/ignore/src/walk.rs	next	crates/ignore/src/walk.rs	depth
crates/ignore/src/walk.rs	next	crates/ignore/src/walk.rs	new_stdin
crates/ignore/src/walk.rs	next	crates/ignore/src/walk.rs	new_walkdir
crates/ignore/src/walk.rs	next	crates/ignore/src/walk.rs	path
crates/ignore/src/walk.rs	next	crates/ignore/src/walk.rs	skip_entry
crates/ignore/src/walk.rs	next	crates/ignore/src/walk.rs	walkdir_is_dir
crates/ignore/src/walk.rs	overrides	crates/ignore/src/dir.rs	overrides
crates/ignore/src/walk.rs	parents	crates/ignore/src/dir.rs	parents
crates/ignore/src/walk.rs	path	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/walkdir-2.5.0/src/dent.rs	path
crates/ignore/src/walk.rs	path	crates/ignore/src/walk.rs	path
crates/ignore/src/walk.rs	path_equals	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/same-file-1.0.6/src/lib.rs	from_path
crates/ignore/src/walk.rs	path_equals	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/same-file-1.0.6/src/lib.rs	ino
crates/ignore/src/walk.rs	path_equals	crates/ignore/src/lib.rs	Io
crates/ignore/src/walk.rs	path_equals	crates/ignore/src/lib.rs	with_depth
crates/ignore/src/walk.rs	path_equals	crates/ignore/src/lib.rs	with_path
crates/ignore/src/walk.rs	path_equals	crates/ignore/src/walk.rs	depth
crates/ignore/src/walk.rs	path_equals	crates/ignore/src/walk.rs	ino
crates/ignore/src/walk.rs	path_equals	crates/ignore/src/walk.rs	is_stdin
crates/ignore/src/walk.rs	path_equals	crates/ignore/src/walk.rs	never_equal
crates/ignore/src/walk.rs	path_equals	crates/ignore/src/walk.rs	path
crates/ignore/src/walk.rs	path_is_symlink	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/walkdir-2.5.0/src/dent.rs	path_is_symlink
crates/ignore/src/walk.rs	path_is_symlink	crates/ignore/src/walk.rs	path_is_symlink
crates/ignore/src/walk.rs	pop	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/crossbeam-deque-0.8.7/src/deque.rs	pop
crates/ignore/src/walk.rs	pop	crates/ignore/src/walk.rs	steal
crates/ignore/src/walk.rs	push	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/crossbeam-deque-0.8.7/src/deque.rs	push
crates/ignore/src/walk.rs	read_dir	crates/ignore/src/dir.rs	add_child_with_entries
crates/ignore/src/walk.rs	read_dir	crates/ignore/src/walk.rs	depth
crates/ignore/src/walk.rs	read_dir	crates/ignore/src/walk.rs	path
crates/ignore/src/walk.rs	recv	crates/ignore/src/walk.rs	pop
crates/ignore/src/walk.rs	require_git	crates/ignore/src/dir.rs	require_git
crates/ignore/src/walk.rs	run	crates/ignore/src/walk.rs	get_work
crates/ignore/src/walk.rs	run	crates/ignore/src/walk.rs	quit_now
crates/ignore/src/walk.rs	run	crates/ignore/src/walk.rs	run_one
crates/ignore/src/walk.rs	run	crates/ignore/src/walk.rs	visit
crates/ignore/src/walk.rs	run_one	crates/ignore/src/walk.rs	add_ignore
crates/ignore/src/walk.rs	run_one	crates/ignore/src/walk.rs	add_parents
crates/ignore/src/walk.rs	run_one	crates/ignore/src/walk.rs	depth
crates/ignore/src/walk.rs	run_one	crates/ignore/src/walk.rs	is_dir
crates/ignore/src/walk.rs	run_one	crates/ignore/src/walk.rs	is_same_file_system
crates/ignore/src/walk.rs	run_one	crates/ignore/src/walk.rs	is_symlink
crates/ignore/src/walk.rs	run_one	crates/ignore/src/walk.rs	path
crates/ignore/src/walk.rs	run_one	crates/ignore/src/walk.rs	read_dir
crates/ignore/src/walk.rs	send	crates/ignore/src/walk.rs	Work
crates/ignore/src/walk.rs	send	crates/ignore/src/walk.rs	push
crates/ignore/src/walk.rs	send_quit	crates/ignore/src/walk.rs	push
crates/ignore/src/walk.rs	should_skip_entry	crates/ignore/src/dir.rs	matched_dir_entry
crates/ignore/src/walk.rs	should_skip_entry	crates/ignore/src/lib.rs	is_ignore
crates/ignore/src/walk.rs	should_skip_entry	crates/ignore/src/lib.rs	is_whitelist
crates/ignore/src/walk.rs	skip_entry	crates/ignore/src/walk.rs	depth
crates/ignore/src/walk.rs	skip_entry	crates/ignore/src/walk.rs	is_dir
crates/ignore/src/walk.rs	skip_entry	crates/ignore/src/walk.rs	metadata
crates/ignore/src/walk.rs	skip_entry	crates/ignore/src/walk.rs	path
crates/ignore/src/walk.rs	skip_entry	crates/ignore/src/walk.rs	should_skip_entry
crates/ignore/src/walk.rs	skip_entry	crates/ignore/src/walk.rs	skip_filesize
crates/ignore/src/walk.rs	skip_stdout	crates/ignore/src/walk.rs	stdout_handle
crates/ignore/src/walk.rs	sort_by_file_name	crates/ignore/src/walk.rs	ByName
crates/ignore/src/walk.rs	sort_by_file_path	crates/ignore/src/walk.rs	ByPath
crates/ignore/src/walk.rs	standard_filters	crates/ignore/src/walk.rs	git_exclude
crates/ignore/src/walk.rs	standard_filters	crates/ignore/src/walk.rs	git_global
crates/ignore/src/walk.rs	standard_filters	crates/ignore/src/walk.rs	git_ignore
crates/ignore/src/walk.rs	standard_filters	crates/ignore/src/walk.rs	hidden
crates/ignore/src/walk.rs	standard_filters	crates/ignore/src/walk.rs	ignore
crates/ignore/src/walk.rs	standard_filters	crates/ignore/src/walk.rs	parents
crates/ignore/src/walk.rs	stdout_handle	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/same-file-1.0.6/src/lib.rs	stdout
crates/ignore/src/walk.rs	types	crates/ignore/src/dir.rs	types
crates/ignore/src/walk.rs	visit	crates/ignore/src/walk.rs	build
crates/ignore/src/walk.rs	visit	crates/ignore/src/walk.rs	new_for_each_thread
crates/ignore/src/walk.rs	visit	crates/ignore/src/walk.rs	threads
crates/ignore/src/walk.rs	walkdir_is_dir	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/walkdir-2.5.0/src/dent.rs	depth
crates/ignore/src/walk.rs	walkdir_is_dir	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/walkdir-2.5.0/src/dent.rs	file_type
crates/ignore/src/walk.rs	walkdir_is_dir	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/walkdir-2.5.0/src/dent.rs	path
crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	get_gitignore	crates/ignore/src/gitignore.rs	add
crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	get_gitignore	crates/ignore/src/gitignore.rs	build
crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	get_gitignore	crates/ignore/src/gitignore.rs	new
crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	test_dirs_in_deep	crates/ignore/src/gitignore.rs	matched_path_or_any_parents
crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	test_dirs_in_deep	crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	get_gitignore
crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	test_dirs_in_root	crates/ignore/src/gitignore.rs	matched_path_or_any_parents
crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	test_dirs_in_root	crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	get_gitignore
crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	test_files_in_deep	crates/ignore/src/gitignore.rs	matched_path_or_any_parents
crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	test_files_in_deep	crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	get_gitignore
crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	test_files_in_root	crates/ignore/src/gitignore.rs	matched_path_or_any_parents
crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	test_files_in_root	crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	get_gitignore
crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	test_path_should_be_under_root	crates/ignore/src/gitignore.rs	matched_path_or_any_parents
crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	test_path_should_be_under_root	crates/ignore/tests/gitignore_matched_path_or_any_parents_tests.rs	get_gitignore
crates/ignore/tests/gitignore_skip_bom.rs	gitignore_skip_bom	crates/ignore/src/gitignore.rs	add
crates/ignore/tests/gitignore_skip_bom.rs	gitignore_skip_bom	crates/ignore/src/gitignore.rs	build
crates/ignore/tests/gitignore_skip_bom.rs	gitignore_skip_bom	crates/ignore/src/gitignore.rs	new
crates/index/src/index.rs	begin_read	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/redb-4.1.0/src/db.rs	begin_read
crates/index/src/index.rs	build	crates/index/src/index.rs	build_create
crates/index/src/index.rs	build	crates/index/src/index.rs	build_open
crates/index/src/index.rs	build_create	crates/index/src/index.rs	ReadWrite
crates/index/src/index.rs	build_open	crates/index/src/index.rs	ReadOnly
crates/index/src/index.rs	build_open	crates/index/src/index.rs	ReadWrite
crates/index/src/index.rs	builder	crates/index/src/index.rs	new
crates/index/src/index.rs	create	crates/index/src/index.rs	create
crates/index/src/index.rs	new	crates/index/src/index.rs	new
crates/index/src/literal.rs	and	crates/index/src/literal.rs	And
crates/index/src/literal.rs	and	crates/index/src/literal.rs	and
crates/index/src/literal.rs	and	crates/index/src/literal.rs	from_set_and
crates/index/src/literal.rs	and	crates/index/src/literal.rs	from_vec
crates/index/src/literal.rs	and	crates/index/src/literal.rs	nothing
crates/index/src/literal.rs	and_ngrams	crates/index/src/literal.rs	intersect
crates/index/src/literal.rs	and_ngrams	crates/index/src/literal.rs	min_len
crates/index/src/literal.rs	and_ngrams	crates/index/src/literal.rs	nothing
crates/index/src/literal.rs	anything	crates/index/src/literal.rs	And
crates/index/src/literal.rs	anything	crates/index/src/literal.rs	anything
crates/index/src/literal.rs	anything	crates/index/src/literal.rs	new
crates/index/src/literal.rs	b	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	kind
crates/index/src/literal.rs	b	crates/index/src/literal.rs	anything
crates/index/src/literal.rs	b	crates/index/src/literal.rs	b
crates/index/src/literal.rs	b	crates/index/src/literal.rs	canonicalize
crates/index/src/literal.rs	b	crates/index/src/literal.rs	class_over_limit_bytes
crates/index/src/literal.rs	b	crates/index/src/literal.rs	class_over_limit_unicode
crates/index/src/literal.rs	b	crates/index/src/literal.rs	combine_literals
crates/index/src/literal.rs	b	crates/index/src/literal.rs	empty_string
crates/index/src/literal.rs	b	crates/index/src/literal.rs	exact
crates/index/src/literal.rs	b	crates/index/src/literal.rs	exact_one
crates/index/src/literal.rs	b	crates/index/src/literal.rs	make_inexact
crates/index/src/literal.rs	b	crates/index/src/literal.rs	new
crates/index/src/literal.rs	build	crates/index/src/literal.rs	build_analysis
crates/index/src/literal.rs	build_analysis	crates/index/src/literal.rs	b
crates/index/src/literal.rs	build_analysis	crates/index/src/literal.rs	finalize
crates/index/src/literal.rs	build_literal_or_hir	crates/index/src/literal.rs	b
crates/index/src/literal.rs	build_literal_or_hir	crates/index/src/literal.rs	exact_one
crates/index/src/literal.rs	combine_literals	crates/index/src/literal.rs	Literal
crates/index/src/literal.rs	concat	crates/index/src/literal.rs	and_ngrams
crates/index/src/literal.rs	concat	crates/index/src/literal.rs	cross
crates/index/src/literal.rs	concat	crates/index/src/literal.rs	has_empty
crates/index/src/literal.rs	concat	crates/index/src/literal.rs	intersect
crates/index/src/literal.rs	concat	crates/index/src/literal.rs	is_exact
crates/index/src/literal.rs	concat	crates/index/src/literal.rs	make_inexact
crates/index/src/literal.rs	concat	crates/index/src/literal.rs	simplify
crates/index/src/literal.rs	concat	crates/index/src/literal.rs	union
crates/index/src/literal.rs	cross	crates/index/src/literal.rs	has_only_empty
crates/index/src/literal.rs	cross	crates/index/src/literal.rs	is_empty
crates/index/src/literal.rs	default	crates/index/src/literal.rs	new
crates/index/src/literal.rs	empty_string	crates/index/src/literal.rs	exact
crates/index/src/literal.rs	empty_string	crates/index/src/literal.rs	single
crates/index/src/literal.rs	exact	crates/index/src/literal.rs	anything
crates/index/src/literal.rs	exact	crates/index/src/literal.rs	new
crates/index/src/literal.rs	exact_one	crates/index/src/literal.rs	anything
crates/index/src/literal.rs	exact_one	crates/index/src/literal.rs	new
crates/index/src/literal.rs	exact_one	crates/index/src/literal.rs	single
crates/index/src/literal.rs	extend	crates/index/src/literal.rs	canonicalize
crates/index/src/literal.rs	factor	crates/index/src/literal.rs	factor
crates/index/src/literal.rs	factor	crates/index/src/literal.rs	from_vec
crates/index/src/literal.rs	finalize	crates/index/src/literal.rs	canonicalize
crates/index/src/literal.rs	finalize	crates/index/src/literal.rs	clear
crates/index/src/literal.rs	finalize	crates/index/src/literal.rs	is_exact
crates/index/src/literal.rs	finalize	crates/index/src/literal.rs	min_len
crates/index/src/literal.rs	finalize	crates/index/src/literal.rs	save_exact
crates/index/src/literal.rs	finalize	crates/index/src/literal.rs	simplify_prefix
crates/index/src/literal.rs	finalize	crates/index/src/literal.rs	simplify_suffix
crates/index/src/literal.rs	from_set_and	crates/index/src/literal.rs	And
crates/index/src/literal.rs	from_set_and	crates/index/src/literal.rs	Literal
crates/index/src/literal.rs	from_set_and	crates/index/src/literal.rs	anything
crates/index/src/literal.rs	from_set_and	crates/index/src/literal.rs	is_empty
crates/index/src/literal.rs	from_set_and	crates/index/src/literal.rs	len
crates/index/src/literal.rs	from_set_or	crates/index/src/literal.rs	Literal
crates/index/src/literal.rs	from_set_or	crates/index/src/literal.rs	Or
crates/index/src/literal.rs	from_set_or	crates/index/src/literal.rs	anything
crates/index/src/literal.rs	from_set_or	crates/index/src/literal.rs	is_empty
crates/index/src/literal.rs	from_set_or	crates/index/src/literal.rs	len
crates/index/src/literal.rs	from_vec	crates/index/src/literal.rs	canonicalize
crates/index/src/literal.rs	has_only_empty	crates/index/src/literal.rs	has_empty
crates/index/src/literal.rs	has_only_empty	crates/index/src/literal.rs	len
crates/index/src/literal.rs	intersect	crates/index/src/literal.rs	Literal
crates/index/src/literal.rs	intersect	crates/index/src/literal.rs	and
crates/index/src/literal.rs	intersect	crates/index/src/literal.rs	factor
crates/index/src/literal.rs	intersect	crates/index/src/literal.rs	from_set_or
crates/index/src/literal.rs	intersect	crates/index/src/literal.rs	is_empty
crates/index/src/literal.rs	intersect	crates/index/src/literal.rs	nothing
crates/index/src/literal.rs	intersect	crates/index/src/literal.rs	or
crates/index/src/literal.rs	intersect	crates/index/src/literal.rs	unwrap
crates/index/src/literal.rs	is_exact	crates/index/src/literal.rs	is_empty
crates/index/src/literal.rs	make_inexact	crates/index/src/literal.rs	is_exact
crates/index/src/literal.rs	make_inexact	crates/index/src/literal.rs	new
crates/index/src/literal.rs	max_len	crates/index/src/literal.rs	len
crates/index/src/literal.rs	nothing	crates/index/src/literal.rs	Or
crates/index/src/literal.rs	or	crates/index/src/literal.rs	Or
crates/index/src/literal.rs	or	crates/index/src/literal.rs	anything
crates/index/src/literal.rs	or	crates/index/src/literal.rs	from_set_or
crates/index/src/literal.rs	or	crates/index/src/literal.rs	from_vec
crates/index/src/literal.rs	or	crates/index/src/literal.rs	or
crates/index/src/literal.rs	retain_prefix	crates/index/src/literal.rs	canonicalize
crates/index/src/literal.rs	retain_suffix	crates/index/src/literal.rs	canonicalize
crates/index/src/literal.rs	save_exact	crates/index/src/literal.rs	and_ngrams
crates/index/src/literal.rs	simplify	crates/index/src/literal.rs	canonicalize
crates/index/src/literal.rs	simplify	crates/index/src/literal.rs	clear
crates/index/src/literal.rs	simplify	crates/index/src/literal.rs	is_exact
crates/index/src/literal.rs	simplify	crates/index/src/literal.rs	min_len
crates/index/src/literal.rs	simplify	crates/index/src/literal.rs	save_exact
crates/index/src/literal.rs	simplify	crates/index/src/literal.rs	simplify_prefix
crates/index/src/literal.rs	simplify	crates/index/src/literal.rs	simplify_suffix
crates/index/src/literal.rs	simplify_prefix	crates/index/src/literal.rs	and_ngrams
crates/index/src/literal.rs	simplify_prefix	crates/index/src/literal.rs	retain_prefix
crates/index/src/literal.rs	simplify_suffix	crates/index/src/literal.rs	and_ngrams
crates/index/src/literal.rs	simplify_suffix	crates/index/src/literal.rs	retain_suffix
crates/index/src/literal.rs	union	crates/index/src/literal.rs	Literal
crates/index/src/literal.rs	union	crates/index/src/literal.rs	and
crates/index/src/literal.rs	union	crates/index/src/literal.rs	canonicalize
crates/index/src/literal.rs	union	crates/index/src/literal.rs	factor
crates/index/src/literal.rs	union	crates/index/src/literal.rs	from_set_and
crates/index/src/literal.rs	union	crates/index/src/literal.rs	is_empty
